category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0001,电池与充电设施热管理,电化学储能,宽泛待细分,能源电力直接相关,True,True,35,393993,9.001744563453424e-05,32,329945,9.838944054250423e-05,33,286545,0.00011675728426042102,27,255303,0.00010755716174250424,16,241945,6.809177946517002e-05,35,32,0.9149096197538262,3,92,30.666666666666668,0.00010756796218180984,0.8368425301428323,0.7709792687003154,-0.1300468973127824,2,0,3,100,0.00010172139014581984,0,0,0.0,52,139,44.0,1.1777777777777778,0.3894110290882202,0.00010605754854569303,0.8487603840451942,0.576403569910888,0.807386247061523,1.0,25.15408320493066,30.115562403698,False,False,近期份额下降,2026Q1
C0002,功能传感材料与电化学检测,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,1486,393993,0.0037693220545277507,1082,329945,0.003277125211915718,908,286545,0.0031663878433012688,746,255303,0.0029196880451192514,616,241945,0.0025441564872895344,1486,1082,1.1501916499322,3,2736,912.0,0.0031210670334454126,1.2077030112252076,1.1501916499322,0.08715185116300583,4,4,3,3476,0.0034042783699149127,12,3,1.0,1857,2895,1215.0,1.5279605263157894,0.6354204295386997,0.003137583584813935,1.201345542720029,1.1278242262065152,5.2778117196152975e-09,6.089782753402267e-08,93.58243451463791,77.42681047765794,False,False,平稳或增长证据不足,2026Q1
C0003,电力电子控制与频率调节,电网与电力系统,混杂待重分,质量限制观察,False,False,234,393993,0.0005946222817267121,198,329945,0.0006009324291596028,195,286545,0.0006813745991914122,180,255303,0.0007059660979826188,184,241945,0.0007613898976559921,234,198,0.9894994060451765,3,573,191.0,0.0006627577087778779,0.8971940633073779,0.7809694921843733,-0.06809292190750016,3,4,3,627,0.0006256431033592423,12,3,1.0,262,652,270.3333333333333,0.9692874692874693,0.2822539056949417,0.0006575568009832968,0.9042903682807725,0.7768346184268495,0.904446116468327,1.0,50.030816640986146,39.248844375963024,False,False,近期份额下降,2026Q1
C0004,风能开发与风电技术经济,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,1086,393993,0.002755040976955534,828,329945,0.002508173891983531,762,286545,0.0026575352014498814,653,255303,0.002555949279953692,694,241945,0.002866044899306702,1086,828,1.098425027770612,3,2243,747.6666666666666,0.0025738861244623684,1.0703818443137243,0.9612693009875666,0.018016619469501727,3,4,3,2676,0.0026402500234629822,12,3,1.0,1273,2337,946.6666666666666,1.3443545550474851,0.3173364254671788,0.0025723255152677008,1.0710312363669954,0.9961856063121433,0.03096818029939422,0.12034266955723143,74.31432973805856,63.6864406779661,True,False,历史峰值以下的恢复或波动,2026Q1
C0005,钙钛矿氧化物电催化,能源材料与电化学基础,方向候选,能源电力直接相关,True,True,669,393993,0.001697652953586498,631,329945,0.00191178251392589,554,286545,0.0019325944514150286,518,255303,0.0020279413950359437,378,241945,0.00156198415318587,669,631,0.8879948117635661,3,1703,567.6666666666666,0.001957439453458954,0.8672824850784568,0.8371311704283291,-0.06480834696755444,0,4,3,1854,0.0018473433063091388,12,3,1.0,947,1717,795.3333333333334,1.190456257848472,0.581879880477253,0.0019531787453793306,0.869174394613225,0.7948389008111937,0.9989538258517656,1.0,76.54083204930663,28.45146379044684,True,False,近期份额下降,2026Q1
C0006,电网建设与供电服务政策,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,25,393993,6.466041869522882e-05,20,329945,6.206103172681036e-05,24,286545,8.538965565314373e-05,16,255303,6.453429704550255e-05,15,241945,6.396500495212942e-05,25,20,1.0418843660199018,3,60,20.0,7.066166147515222e-05,0.9150707377290626,0.7572394829402063,-0.13903785883110764,2,0,3,69,7.070370202506097e-05,0,0,0.0,25,62,15.0,1.625,0.1383898537887059,6.936736958934517e-05,0.9321445959104186,0.5868246949919048,0.6336074481801776,1.0,14.576271186440678,44.24499229583975,False,False,历史峰值以下的恢复或波动,2026Q1
C0007,层状电池正极与离子导体,电化学储能,混杂待重分,质量限制观察,False,False,729,393993,0.0018497951152223304,628,329945,0.0019027004117219666,592,286545,0.002065035549979088,595,255303,0.0023291014479149556,536,241945,0.002214014526246286,729,628,0.9721946260306128,3,1815,605.0,0.002098945803205337,0.8812972266351403,0.7942097656923844,-0.055036278661180216,3,4,3,1949,0.0019391770256411284,12,3,1.0,924,1691,770.3333333333334,1.1992221261884182,0.4959243813623774,0.002081594371726548,0.888643407355125,0.815480119244245,0.9964716755627931,1.0,73.82126348228044,40.920647149460706,False,False,近期份额下降,2026Q1
C0008,电极涂布与通用成形加工,制造与通用装置,混杂待重分,质量限制观察,False,False,35,393993,9.001744563453424e-05,29,329945,8.930733833858078e-05,23,286545,8.190436358566848e-05,29,255303,0.00011537950077832273,34,241945,0.00014237372069990096,35,29,1.007951275999978,3,81,27.0,9.553040090085731e-05,0.9422910904347142,0.6322616645263865,0.04722561152767124,2,0,3,87,8.707638251959451e-05,0,0,0.0,48,103,38.666666666666664,1.2352941176470589,0.2057121024522712,9.344529952944846e-05,0.9633170002966928,0.6495225391627802,0.5878083052782405,1.0,17.542372881355934,49.12942989214175,False,False,历史峰值以下的恢复或波动,2026Q1
C0009,二氧化碳电还原催化,碳与环境,方向候选,能源电力直接相关,True,True,3059,393993,0.007757982392080493,2535,329945,0.007675890046015985,2073,286545,0.00722675310190994,1757,255303,0.006873880427725499,1473,241945,0.006080802244965335,3059,2535,1.010694830902003,3,6365,2121.6666666666665,0.007258841191883809,1.068763207101814,1.010694830902003,0.03546622547012257,1,4,3,7667,0.007553541846668806,12,3,1.0,2289,3234,1511.3333333333333,1.5142164425832048,0.6295350153464881,0.007298479192082259,1.0629587600245165,1.0181004988445985,0.0025081162137342706,0.013247092678173963,98.29738058551618,56.54468412942989,True,False,平稳或增长证据不足,2026Q1
C0010,土壤碳过程与土壤改良,碳与环境,关联基础研究,关联基础或环境研究,True,False,848,393993,0.002151543735800065,469,329945,0.0014213489949140227,389,286545,0.0013575212602816116,365,255303,0.001429532458795829,369,241945,0.0015248431825685045,848,469,1.513733603428067,3,1223,407.6666666666667,0.0014028009046638211,1.533748466120129,1.4109934453560806,0.23026258354378193,3,4,3,1706,0.0016434713303318997,12,3,1.0,1353,2098,697.3333333333334,1.9389021479713602,0.3414281986184002,0.0014028260610341127,1.5337209619658938,1.4051348817499485,2.233392328162646e-22,1.0376913379131205e-20,66.50231124807395,90.28120184899845,False,False,多年背景上持续抬升,2026Q1
