category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0001,电池与充电设施热管理,电化学储能,宽泛待细分,能源电力直接相关,True,True,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0002,功能传感材料与电化学检测,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,1566,201658,0.007753683804131008,1118,165986,0.00672333058829894,934,146407,0.00636658445858484,774,128994,0.005986751076378421,628,120863,0.005184018212111714,1566,1118,1.1532504169325335,3,2826,942.0,0.006358888707754067,1.2193457316961878,1.1532504169325335,0.09855246298014242,4,4,3,3618,0.006947866283671597,12,3,1.0,1943,2991,1239.3333333333333,1.5673206127385113,0.6143460237142624,0.006398241587098935,1.2118460515409597,1.1392927240145583,3.6981185299415736e-10,7.496186209341028e-09,96.97226502311248,81.17873651771956,False,False,平稳或增长证据不足,2026Q2
C0003,电力电子控制与频率调节,电网与电力系统,混杂待重分,质量限制观察,False,False,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0004,风能开发与风电技术经济,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0005,钙钛矿氧化物电催化,能源材料与电化学基础,方向候选,能源电力直接相关,True,True,584,201658,0.0028930917226393706,503,165986,0.003026550693972746,451,146407,0.003075990244035372,416,128994,0.0032194729803894286,350,120863,0.002891007769841139,584,503,0.9559039365839292,3,1370,456.6666666666667,0.003107337972799182,0.9310515135349722,0.898622768466105,-0.030650574740630265,2,4,3,1538,0.002998544220215829,12,3,1.0,843,1565,705.3333333333334,1.1949032562529494,0.5435781580892173,0.0031023492287702427,0.9325486943280654,0.8464863719206457,0.9199944380057653,1.0,84.76887519260401,59.60708782742681,True,False,近期份额下降,2026Q2
C0006,电网建设与供电服务政策,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0007,层状电池正极与离子导体,电化学储能,混杂待重分,质量限制观察,False,False,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0008,电极涂布与通用成形加工,制造与通用装置,混杂待重分,质量限制观察,False,False,0,201658,2.4748432186820964e-06,0,165986,3.005512109208288e-06,0,146407,3.406412230382472e-06,0,128994,3.864913541884068e-06,0,120863,4.124119500486646e-06,0,0,0.8234347854063445,3,0,0.0,3.4256126271582758e-06,0.7224527370846096,0.60009008429316,-0.15974127876817157,0,0,3,0,2.962255852757619e-06,0,0,0.0,0,0,0.0,1.0,0.0,1.1318311670084796e-06,2.186583379942881,0.043384208007912116,0.5,0.6983240223463687,28.397534668721107,40.69337442218798,False,False,近期份额下降,2026Q2
C0009,二氧化碳电还原催化,碳与环境,方向候选,能源电力直接相关,True,True,2719,201658,0.013460672266411922,2270,165986,0.013648030487914836,1925,146407,0.0131180934992029,1581,128994,0.012224721532979307,1314,120863,0.010842310166779393,2719,2270,0.9862721422209002,3,5776,1925.3333333333333,0.012996948506699016,1.0356794334819353,0.9862721422209002,0.012889904035854105,3,4,3,6914,0.013408932084509885,12,3,1.0,2192,3121,1442.0,1.5197505197505197,0.6074840651328811,0.013076045472448965,1.0294146112273286,0.9835459061036312,0.09778085684982596,0.45268915208252763,98.62095531587059,68.99460708782743,True,False,近期份额下降,2026Q2
C0010,土壤碳过程与土壤改良,碳与环境,关联基础研究,关联基础或环境研究,True,False,1024,201658,0.005070953755079616,452,165986,0.0027199884588335007,386,146407,0.002633156654085651,363,128994,0.0028097921449497174,357,120863,0.002948745442847952,1024,452,1.8643291439752485,3,1201,400.3333333333333,0.0027209790859562895,1.8636503974808856,1.7196987170862725,0.3276727710575673,4,4,3,1862,0.003474699622666256,12,3,1.0,1548,2253,690.3333333333334,2.2405978784956604,0.3218287229470388,0.002719790294321377,1.8644649794019816,1.7153635883398546,1.0020429276922538e-50,1.5030643915383807e-48,81.3713405238829,95.8397534668721,False,False,多年背景上持续抬升,2026Q2
