category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0001,电池与充电设施热管理,电化学储能,宽泛待细分,能源电力直接相关,True,True,35,365898,9.692224106062963e-05,30,315034,9.66998405245253e-05,28,263165,0.00010814297639826971,24,249021,9.823734141686314e-05,14,245202,5.904461737051923e-05,35,30,1.0022999059243323,3,82,27.333333333333332,0.00010102671944655273,0.959372348143062,0.8962416634778363,-0.054772594335232405,3,0,3,93,0.00010058835266114155,0,0,0.0,48,132,40.666666666666664,1.1760000000000002,0.4041052671633715,9.968644083156616e-05,0.9722710556432943,0.6560356232954068,0.5700924408885935,1.0,24.53004622496148,48.046995377503855,False,False,历史峰值以下的恢复或波动,2025Q4
C0002,功能传感材料与电化学检测,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,1304,365898,0.003561551083481447,1059,315034,0.003359130525761789,791,263165,0.0030033391515519466,716,249021,0.0028729410255176504,550,245202,0.002241659438791092,1304,1059,1.0602598071635674,3,2566,855.3333333333334,0.0030784702342771288,1.1569223713211418,1.0602598071635674,0.08523571368924232,3,4,3,3154,0.003308006920265061,12,3,1.0,1715,2686,1133.6666666666667,1.5123384253819034,0.6696634665565628,0.0031011545502329036,1.1484597190468842,1.0744141464217791,2.1441801239310567e-05,0.00020617116576260162,92.86594761171033,73.43990755007704,False,False,平稳或增长证据不足,2025Q4
C0003,电力电子控制与频率调节,电网与电力系统,混杂待重分,质量限制观察,False,False,229,365898,0.0006265818119271691,196,315034,0.0006230006119039089,203,263165,0.0007721787963876452,168,249021,0.0006756323277037322,183,245202,0.000747219812930364,229,196,1.00574830899815,3,567,189.0,0.0006902705786650953,0.9077336211242075,0.8114465391414553,-0.10446838662964053,3,4,3,628,0.0006739204067395744,12,3,1.0,297,683,263.3333333333333,1.1273644388398487,0.2967607940062124,0.0006857218808716824,0.9137550213953578,0.7838661033923672,0.8773857379838781,1.0,50.27734976887519,41.98382126348228,False,False,历史峰值以下的恢复或波动,2025Q4
C0004,风能开发与风电技术经济,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,940,365898,0.0025677568371133006,752,315034,0.0023857911473673865,679,263165,0.0025783562267587463,696,249021,0.002792747277422252,699,245202,0.002848393782805393,940,752,1.0762705863615536,3,2127,709.0,0.0025856315505161285,0.9930869062147467,0.9014753692462802,-0.0020596913636721226,3,4,3,2371,0.002510634737079811,12,3,1.0,1158,2206,914.6666666666666,1.265744448489261,0.3701248701840794,0.002570701852959479,0.9988543922964898,0.9250618250404977,0.5088914551166596,1.0,74.79198767334361,59.01771956856702,True,False,历史峰值以下的恢复或波动,2025Q4
C0005,钙钛矿氧化物电催化,能源材料与电化学基础,方向候选,能源电力直接相关,True,True,624,365898,0.00170501238147502,632,315034,0.0020053327584184347,511,263165,0.0019408818395689458,484,249021,0.0019426935476110282,394,245202,0.0016064207967358506,624,632,0.8502391307962918,3,1627,542.3333333333334,0.001962969381866136,0.8685883729139555,0.8502391307962918,-0.06478502685164012,0,4,3,1767,0.001883742326487467,12,3,1.0,924,1651,761.3333333333334,1.2133799737647573,0.5972158389360519,0.0019665416054954416,0.8670105817799196,0.7905992180053117,0.9987950476548216,1.0,76.12480739599384,26.42526964560863,True,False,近期份额下降,2025Q4
C0006,电网建设与供电服务政策,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,23,365898,6.415979337816328e-05,19,315034,6.182448820420469e-05,20,263165,7.778705319875541e-05,14,249021,5.81404673691639e-05,16,245202,6.71887025250736e-05,23,19,1.037773142031441,3,53,17.666666666666668,6.591733625737467e-05,0.9733371677467509,0.8248132657015195,-0.09629913143573976,2,0,3,62,6.792377826037446e-05,0,0,0.0,23,60,14.0,1.6,0.1683664246585591,6.4645146478652e-05,0.9924920411364678,0.6110412145355575,0.5304591823955339,1.0,14.337442218798152,51.4406779661017,False,False,历史峰值以下的恢复或波动,2025Q4
C0007,层状电池正极与离子导体,电化学储能,混杂待重分,质量限制观察,False,False,762,365898,0.002081780529823383,598,315034,0.0018975362148828982,613,263165,0.002327919860362753,568,249021,0.002279507289611702,525,245202,0.0021398583743591623,762,598,1.0970966000519022,3,1779,593.0,0.002168321121619118,0.960088664481987,0.8942664072203006,-0.055875776773315344,4,4,3,1973,0.002102412201689678,12,3,1.0,969,1672,744.3333333333334,1.3014311270125223,0.5282616577172283,0.002150206320724509,0.9681771045682398,0.889429332056089,0.7713402935993804,1.0,75.98613251155625,57.334360554699536,False,False,历史峰值以下的恢复或波动,2025Q4
C0008,电极涂布与通用成形加工,制造与通用装置,混杂待重分,质量限制观察,False,False,30,365898,8.327122119293533e-05,29,315034,9.35293539499507e-05,25,263165,9.675950519845185e-05,32,249021,0.00013031484065502254,30,245202,0.00012419729860695423,30,29,0.8903217832285607,3,86,28.666666666666668,0.00010686789993447504,0.7791976940128161,0.6390002917117938,-0.07506278321412285,1,0,3,84,9.118669344711262e-05,0,0,0.0,35,104,43.0,0.8181818181818182,0.2112680193852671,0.00010451972281127846,0.7967034254701424,0.5272784329774927,0.8691629064274877,1.0,17.565485362095533,23.986902927580893,False,False,近期份额下降,2025Q4
C0009,二氧化碳电还原催化,碳与环境,方向候选,能源电力直接相关,True,True,2881,365898,0.007867082749752233,2474,315034,0.007845369028784847,1954,263165,0.007416331486681338,1618,249021,0.0064896790646201226,1387,245202,0.005649959075972098,2881,2474,1.0027677118676914,3,6046,2015.3333333333333,0.00725045986002877,1.0850460386827128,1.0027677118676914,0.029501393883240024,1,4,3,7309,0.007709594421739473,12,3,1.0,2132,3058,1437.3333333333333,1.4829663962920048,0.651454774129862,0.007306109872582604,1.0767813360259983,1.0300508250698621,0.00047985500077182163,0.0036723596997843494,97.86594761171033,59.15639445300462,True,False,平稳或增长证据不足,2025Q4
C0010,土壤碳过程与土壤改良,碳与环境,关联基础研究,关联基础或环境研究,True,False,640,365898,0.0017486956450516419,429,315034,0.0013617239837797907,361,263165,0.0013717082795780527,352,249021,0.0014134148101813983,409,245202,0.0016675014353950085,640,429,1.2841777525264104,3,1142,380.6666666666667,0.001382282357846414,1.2650784661507921,1.0486921377896143,0.12140664093036913,3,4,3,1430,0.0014940426361364952,12,3,1.0,1052,1816,673.0,1.5623145400593472,0.4001021313831438,0.0013805061654553253,1.266706146491478,1.1498959769732995,7.64571550058046e-07,9.719129873619229e-06,65.70107858243452,82.92372881355932,False,False,多年背景上持续抬升,2025Q4
